op,key,column,value
set,f353f801-b000-446e-8aee-715bb7586db6,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,f353f801-b000-446e-8aee-715bb7586db6,Cargo type,membrane
set,f353f801-b000-446e-8aee-715bb7586db6,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,329173e3-cd9a-429b-97c1-e91af15fe627,Vessel type,conventional
set,329173e3-cd9a-429b-97c1-e91af15fe627,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,329173e3-cd9a-429b-97c1-e91af15fe627,Cargo type,membrane
set,329173e3-cd9a-429b-97c1-e91af15fe627,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Vessel type,conventional
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Cargo type,membrane
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Propulsion type,X-DF
set,8d4d5b55-d29d-48f1-b3bd-b72c61cdaf80,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,76a43668-fa37-4d5c-899b-60ee09f8dc2c,Vessel type,conventional
set,76a43668-fa37-4d5c-899b-60ee09f8dc2c,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,76a43668-fa37-4d5c-899b-60ee09f8dc2c,Cargo type,membrane
set,76a43668-fa37-4d5c-899b-60ee09f8dc2c,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c9c05355-8461-4863-b0d2-83fda14b3c8a,Vessel type,conventional
set,c9c05355-8461-4863-b0d2-83fda14b3c8a,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c9c05355-8461-4863-b0d2-83fda14b3c8a,Cargo type,membrane
set,c9c05355-8461-4863-b0d2-83fda14b3c8a,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Vessel type,conventional
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Delivery year,2026
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Previous delivery year(s),2025
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,df66c97a-4ea8-44ba-b6e2-39d981bf3312,Delivery delayed,yes
