status,sheet_row,row_id,column,accepted_value,backend_value
landed,756,93,Shipowner country/area,,
landed,756,93,Shipowner country/area [ref],,
landed,757,95,Shipowner country/area,,
landed,757,95,Shipowner country/area [ref],,
landed,760,105,Shipowner country/area,,
landed,760,105,Shipowner country/area [ref],,
landed,771,121,Shipowner country/area,,
landed,771,121,Shipowner country/area [ref],,
landed,772,180,Shipowner country/area,,
landed,772,180,Shipowner country/area [ref],,
landed,773,182,Shipowner country/area,,
landed,773,182,Shipowner country/area [ref],,
landed,774,183,Shipowner country/area,,
landed,774,183,Shipowner country/area [ref],,
landed,775,226,Shipowner country/area,,
landed,775,226,Shipowner country/area [ref],,
landed,776,230,Shipowner country/area,,
landed,776,230,Shipowner country/area [ref],,
landed,778,261,Shipowner country/area,,
landed,778,261,Shipowner country/area [ref],,
landed,779,262,Shipowner country/area,,
landed,779,262,Shipowner country/area [ref],,
landed,782,276,Shipowner country/area,,
landed,782,276,Shipowner country/area [ref],,
landed,783,277,Shipowner country/area,,
landed,783,277,Shipowner country/area [ref],,
landed,784,288,Shipowner country/area,,
landed,784,288,Shipowner country/area [ref],,
landed,796,701,Shipowner country/area,,
landed,796,701,Shipowner country/area [ref],,
landed,801,849,Shipowner country/area,,
landed,801,849,Shipowner country/area [ref],,
landed,802,864,Shipowner country/area,,
landed,802,864,Shipowner country/area [ref],,
landed,811,972,Shipowner country/area,,
landed,811,972,Shipowner country/area [ref],,
landed,820,1107,Shipowner country/area,,
landed,820,1107,Shipowner country/area [ref],,
landed,821,1111,Shipowner country/area,,
landed,821,1111,Shipowner country/area [ref],,
landed,822,1132,Shipowner country/area,,
landed,822,1132,Shipowner country/area [ref],,
landed,841,30,Shipowner country/area,,
landed,841,30,Shipowner country/area [ref],,
landed,861,63,Shipowner country/area,,
landed,861,63,Shipowner country/area [ref],,
landed,862,64,Shipowner country/area,,
landed,862,64,Shipowner country/area [ref],,
landed,863,65,Shipowner country/area,,
landed,863,65,Shipowner country/area [ref],,
landed,864,66,Shipowner country/area,,
landed,864,66,Shipowner country/area [ref],,
landed,869,109,Shipowner country/area,,
landed,869,109,Shipowner country/area [ref],,
landed,879,137,Shipowner country/area,,
landed,879,137,Shipowner country/area [ref],,
landed,881,144,Shipowner country/area,,
landed,881,144,Shipowner country/area [ref],,
landed,884,181,Shipowner country/area,,
landed,884,181,Shipowner country/area [ref],,
landed,885,184,Shipowner country/area,,
landed,885,184,Shipowner country/area [ref],,
landed,886,185,Shipowner country/area,,
landed,886,185,Shipowner country/area [ref],,
landed,887,186,Shipowner country/area,,
landed,887,186,Shipowner country/area [ref],,
landed,888,187,Shipowner country/area,,
landed,888,187,Shipowner country/area [ref],,
landed,889,188,Shipowner country/area,,
landed,889,188,Shipowner country/area [ref],,
landed,890,189,Shipowner country/area,,
landed,890,189,Shipowner country/area [ref],,
landed,891,190,Shipowner country/area,,
landed,891,190,Shipowner country/area [ref],,
landed,892,191,Shipowner country/area,,
landed,892,191,Shipowner country/area [ref],,
landed,893,192,Shipowner country/area,,
landed,893,192,Shipowner country/area [ref],,
landed,894,193,Shipowner country/area,,
landed,894,193,Shipowner country/area [ref],,
landed,895,194,Shipowner country/area,,
landed,895,194,Shipowner country/area [ref],,
landed,896,195,Shipowner country/area,,
landed,896,195,Shipowner country/area [ref],,
landed,898,197,Shipowner country/area,,
landed,898,197,Shipowner country/area [ref],,
landed,899,231,Shipowner country/area,,
landed,899,231,Shipowner country/area [ref],,
landed,900,232,Shipowner country/area,,
landed,900,232,Shipowner country/area [ref],,
landed,901,233,Shipowner country/area,,
landed,901,233,Shipowner country/area [ref],,
landed,902,235,Shipowner country/area,,
landed,902,235,Shipowner country/area [ref],,
landed,903,236,Shipowner country/area,,
landed,903,236,Shipowner country/area [ref],,
landed,906,241,Shipowner country/area,,
landed,906,241,Shipowner country/area [ref],,
landed,907,251,Shipowner country/area,,
landed,907,251,Shipowner country/area [ref],,
landed,908,252,Shipowner country/area,,
landed,908,252,Shipowner country/area [ref],,
landed,909,263,Shipowner country/area,,
landed,909,263,Shipowner country/area [ref],,
landed,910,264,Shipowner country/area,,
landed,910,264,Shipowner country/area [ref],,
landed,911,265,Shipowner country/area,,
landed,911,265,Shipowner country/area [ref],,
landed,917,273,Shipowner country/area,,
landed,917,273,Shipowner country/area [ref],,
landed,918,274,Shipowner country/area,,
landed,918,274,Shipowner country/area [ref],,
landed,923,289,Shipowner country/area,,
landed,923,289,Shipowner country/area [ref],,
landed,926,324,Shipowner country/area,,
landed,926,324,Shipowner country/area [ref],,
landed,928,373,Shipowner country/area,,
landed,928,373,Shipowner country/area [ref],,
landed,929,375,Shipowner country/area,,
landed,929,375,Shipowner country/area [ref],,
landed,930,384,Shipowner country/area,,
landed,930,384,Shipowner country/area [ref],,
landed,931,386,Shipowner country/area,,
landed,931,386,Shipowner country/area [ref],,
landed,937,708,Shipowner country/area,,
landed,937,708,Shipowner country/area [ref],,
landed,938,709,Shipowner country/area,,
landed,938,709,Shipowner country/area [ref],,
landed,939,710,Shipowner country/area,,
landed,939,710,Shipowner country/area [ref],,
landed,940,714,Shipowner country/area,,
landed,940,714,Shipowner country/area [ref],,
landed,943,1092,Shipowner country/area,,
landed,943,1092,Shipowner country/area [ref],,
landed,961,147,Shipowner country/area,,
landed,961,147,Shipowner country/area [ref],,
landed,962,156,Shipowner country/area,,
landed,962,156,Shipowner country/area [ref],,
landed,963,157,Shipowner country/area,,
landed,963,157,Shipowner country/area [ref],,
landed,966,198,Shipowner country/area,,
landed,966,198,Shipowner country/area [ref],,
landed,967,199,Shipowner country/area,,
landed,967,199,Shipowner country/area [ref],,
landed,968,200,Shipowner country/area,,
landed,968,200,Shipowner country/area [ref],,
landed,971,203,Shipowner country/area,,
landed,971,203,Shipowner country/area [ref],,
landed,972,204,Shipowner country/area,,
landed,972,204,Shipowner country/area [ref],,
landed,988,239,Shipowner country/area,,
landed,988,239,Shipowner country/area [ref],,
landed,989,240,Shipowner country/area,,
landed,989,240,Shipowner country/area [ref],,
landed,990,242,Shipowner country/area,,
landed,990,242,Shipowner country/area [ref],,
landed,991,243,Shipowner country/area,,
landed,991,243,Shipowner country/area [ref],,
landed,995,253,Shipowner country/area,,
landed,995,253,Shipowner country/area [ref],,
landed,996,254,Shipowner country/area,,
landed,996,254,Shipowner country/area [ref],,
landed,997,255,Shipowner country/area,,
landed,997,255,Shipowner country/area [ref],,
landed,998,256,Shipowner country/area,,
landed,998,256,Shipowner country/area [ref],,
landed,1003,387,Shipowner country/area,,
landed,1003,387,Shipowner country/area [ref],,
landed,1009,513,Shipowner country/area,,
landed,1009,513,Shipowner country/area [ref],,
landed,1010,514,Shipowner country/area,,
landed,1010,514,Shipowner country/area [ref],,
landed,1013,541,Shipowner country/area,,
landed,1013,541,Shipowner country/area [ref],,
landed,1045,158,Shipowner country/area,,
landed,1045,158,Shipowner country/area [ref],,
landed,1046,159,Shipowner country/area,,
landed,1046,159,Shipowner country/area [ref],,
landed,1047,160,Shipowner country/area,,
landed,1047,160,Shipowner country/area [ref],,
landed,1048,161,Shipowner country/area,,
landed,1048,161,Shipowner country/area [ref],,
landed,1055,205,Shipowner country/area,,
landed,1055,205,Shipowner country/area [ref],,
landed,1056,206,Shipowner country/area,,
landed,1056,206,Shipowner country/area [ref],,
landed,1060,244,Shipowner country/area,,
landed,1060,244,Shipowner country/area [ref],,
landed,1061,245,Shipowner country/area,,
landed,1061,245,Shipowner country/area [ref],,
landed,1062,246,Shipowner country/area,,
landed,1062,246,Shipowner country/area [ref],,
landed,1063,247,Shipowner country/area,,
landed,1063,247,Shipowner country/area [ref],,
landed,1079,508,Shipowner country/area,,
landed,1079,508,Shipowner country/area [ref],,
landed,1085,1144,Shipowner country/area,,
landed,1085,1144,Shipowner country/area [ref],,
landed,1086,1145,Shipowner country/area,,
landed,1086,1145,Shipowner country/area [ref],,
landed,1087,1146,Shipowner country/area,,
landed,1087,1146,Shipowner country/area [ref],,
landed,1088,1147,Shipowner country/area,,
landed,1088,1147,Shipowner country/area [ref],,
landed,1093,1152,Shipowner country/area,,
landed,1093,1152,Shipowner country/area [ref],,
landed,1094,1153,Shipowner country/area,,
landed,1094,1153,Shipowner country/area [ref],,
landed,1095,1156,Shipowner country/area,,
landed,1095,1156,Shipowner country/area [ref],,
landed,1099,1166,Shipowner country/area,,
landed,1099,1166,Shipowner country/area [ref],,
landed,1103,1170,Shipowner country/area,,
landed,1103,1170,Shipowner country/area [ref],,
landed,1104,1171,Shipowner country/area,,
landed,1104,1171,Shipowner country/area [ref],,
landed,1105,1175,Shipowner country/area,,
landed,1105,1175,Shipowner country/area [ref],,
landed,1106,1176,Shipowner country/area,,
landed,1106,1176,Shipowner country/area [ref],,
landed,1107,1177,Shipowner country/area,,
landed,1107,1177,Shipowner country/area [ref],,
landed,1108,1178,Shipowner country/area,,
landed,1108,1178,Shipowner country/area [ref],,
landed,1109,1182,Shipowner country/area,,
landed,1109,1182,Shipowner country/area [ref],,
landed,1110,1183,Shipowner country/area,,
landed,1110,1183,Shipowner country/area [ref],,
landed,1111,1184,Shipowner country/area,,
landed,1111,1184,Shipowner country/area [ref],,
landed,1112,1185,Shipowner country/area,,
landed,1112,1185,Shipowner country/area [ref],,
landed,1115,1193,Shipowner country/area,,
landed,1115,1193,Shipowner country/area [ref],,
landed,1130,1154,Shipowner country/area,,
landed,1130,1154,Shipowner country/area [ref],,
landed,1131,1155,Shipowner country/area,,
landed,1131,1155,Shipowner country/area [ref],,
landed,1132,1157,Shipowner country/area,,
landed,1132,1157,Shipowner country/area [ref],,
landed,1140,1174,Shipowner country/area,,
landed,1140,1174,Shipowner country/area [ref],,
landed,1141,1179,Shipowner country/area,,
landed,1141,1179,Shipowner country/area [ref],,
landed,1142,1180,Shipowner country/area,,
landed,1142,1180,Shipowner country/area [ref],,
landed,1143,1181,Shipowner country/area,,
landed,1143,1181,Shipowner country/area [ref],,
landed,1149,1194,Shipowner country/area,,
landed,1149,1194,Shipowner country/area [ref],,
landed,1150,1195,Shipowner country/area,,
landed,1150,1195,Shipowner country/area [ref],,
landed,1151,1196,Shipowner country/area,,
landed,1151,1196,Shipowner country/area [ref],,
landed,1152,1197,Shipowner country/area,,
landed,1152,1197,Shipowner country/area [ref],,
landed,1153,1199,Shipowner country/area,,
landed,1153,1199,Shipowner country/area [ref],,
landed,1154,1201,Shipowner country/area,,
landed,1154,1201,Shipowner country/area [ref],,
landed,1155,1202,Shipowner country/area,,
landed,1155,1202,Shipowner country/area [ref],,
landed,1156,1203,Shipowner country/area,,
landed,1156,1203,Shipowner country/area [ref],,
landed,1157,1204,Shipowner country/area,,
landed,1157,1204,Shipowner country/area [ref],,
landed,1158,1205,Shipowner country/area,,
landed,1158,1205,Shipowner country/area [ref],,
landed,1160,1207,Shipowner country/area,,
landed,1160,1207,Shipowner country/area [ref],,
landed,1161,1208,Shipowner country/area,,
