original order in sheet,IMO number,IMO number [ref],Name,Name [ref],Notes,Other names,Other names [ref],Hull number,Hull number [ref],Status,Researcher,Last updated,Status [ref],Shipowner,Shipowner [ref],Shipowner country/area,Shipowner country/area [ref],Shipbuilder,Shipbuilder [ref],Shipbuilder yard country/area,Shipbuilder yard country/area [ref],Yard location latitude,Yard location longitude,Yard location plus code,Yard location accuracy,Yard location lat/lon [ref],Capacity,Capacity units,Capacity [ref],Cargo type,Cargo type [ref],Vessel type,Vessel type [ref],Propulsion type,Propulsion type [ref],Delivery year,Delivery year [ref],[Original source],Operator/charterer,Operator/charterer [ref],Contract date,Contract date [ref],Price,Price currency,Price [ref]
1041,,,Singapore FSRU,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,on order,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,MOL,https://www.igu.org/igu-reports/2025-world-lng-report,,,Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,204000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,DFDE,https://www.igu.org/igu-reports/2025-world-lng-report,2028,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,413000000,USD,"https://lngprime.com/asia/hanwha-ocean-to-build-fsru-for-413-million/127579/, https://splash247.com/mol-confirms-order-for-singapore-frsu/"
1046,9247194,https://www.igu.org/igu-reports/2025-world-lng-report,SK Sunrise,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,SK Shipping,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,,Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,138200,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2003,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1055,9634098,https://www.igu.org/igu-reports/2025-world-lng-report,Solaris,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,155000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,DFDE,https://www.igu.org/igu-reports/2025-world-lng-report,2014,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1065,9403669,https://www.igu.org/igu-reports/2025-world-lng-report,Taitar No. 1,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"CPC, Mitsui, NYK Line",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145300,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2009,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1066,9403645,https://www.igu.org/igu-reports/2025-world-lng-report,Taitar No. 2,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"MOL, NYK Line",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Kawasaki Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.khi.co.jp/corporate/network/sakaide.html,34.327891,133.832534,"8RHM+63 Sakaide, Kagawa, Japan",exact,"https://www.google.com/maps/place/Kawasaki+Heavy+Industries+Sakaide+Works/@34.3281037,133.8301629,727m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3553defcdee0be77:0x45602ea060d2d040!8m2!3d34.3281037!4d133.8327378!16s%2Fg%2F11btww0875?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145300,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2009,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1067,9403671,https://www.igu.org/igu-reports/2025-world-lng-report,Taitar No. 3,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"MOL, NYK Line",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145300,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2010,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1068,9403657,https://www.igu.org/igu-reports/2025-world-lng-report,Taitar No. 4,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"CPC, Mitsui, NYK Line",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Kawasaki Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.khi.co.jp/corporate/network/sakaide.html,34.327891,133.832534,"8RHM+63 Sakaide, Kagawa, Japan",exact,"https://www.google.com/maps/place/Kawasaki+Heavy+Industries+Sakaide+Works/@34.3281037,133.8301629,727m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3553defcdee0be77:0x45602ea060d2d040!8m2!3d34.3281037!4d133.8327378!16s%2Fg%2F11btww0875?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145300,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2010,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1069,9334284,https://www.igu.org/igu-reports/2025-world-lng-report,Tangguh Batur,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"NYK Line, Sovcomflot",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,145700,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2008,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1075,9325893,https://www.igu.org/igu-reports/2025-world-lng-report,Tangguh Towuti,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"NYK Line, PT Samudera, Sovcomflot",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,145700,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2008,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1077,7428433,https://www.igu.org/igu-reports/2025-world-lng-report,Tenaga Empat,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,MISC,https://www.igu.org/igu-reports/2025-world-lng-report,Malaysia,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",CNIM (Constructions Industrielles de la Méditerranée),https://www.igu.org/igu-reports/2025-world-lng-report,France,https://fr.wikipedia.org/wiki/CNIM,43.107849,5.879613,"4V5H+5Q La Seyne-sur-Mer, France",exact,https://cnim-systemes-industriels.com/en/contact-us,130000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,FSU,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,1981,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1078,7428457,https://www.igu.org/igu-reports/2025-world-lng-report,Tenaga Satu,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,MISC,https://www.igu.org/igu-reports/2025-world-lng-report,Malaysia,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754","Dunkerque Shipyard (Ateliers et Chantiers de France, ACF)",https://www.igu.org/igu-reports/2025-world-lng-report,France,https://en.wikipedia.org/wiki/Ateliers_et_Chantiers_de_France,51.047762,2.375219,,approximate,https://en.wikipedia.org/wiki/Ateliers_et_Chantiers_de_France,130000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,FSU,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,1982,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1081,9006681,https://www.igu.org/igu-reports/2025-world-lng-report,Torman II,https://www.igu.org/igu-reports/2025-world-lng-report,,LNG Flora,https://www.igu.org/igu-reports/2025-world-lng-report,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,NYK Line,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Kawasaki Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.khi.co.jp/corporate/network/sakaide.html,34.327891,133.832534,"8RHM+63 Sakaide, Kagawa, Japan",exact,"https://www.google.com/maps/place/Kawasaki+Heavy+Industries+Sakaide+Works/@34.3281037,133.8301629,727m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3553defcdee0be77:0x45602ea060d2d040!8m2!3d34.3281037!4d133.8327378!16s%2Fg%2F11btww0875?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",127700,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,FSU,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,1993,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1082,9238038,https://www.igu.org/igu-reports/2025-world-lng-report,Trader II,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Capital Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,,Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,138000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2002,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1083,9213416,https://www.igu.org/igu-reports/2025-world-lng-report,Trader III,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Capital Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,,Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",137500,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2002,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1084,9854765,https://www.igu.org/igu-reports/2025-world-lng-report,Traiano Knutsen,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,180000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,ME-GI,https://www.igu.org/igu-reports/2025-world-lng-report,2020,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1092,,,"Hudong-Zhonghua (CNOOC, CMES, NYK 3)","https://www.igu.org/igu-reports/2025-world-lng-report, https://system.new-vessels.com/Ship-14288396-.html",,"""unknown"" (in IGU 2025)",https://www.igu.org/igu-reports/2025-world-lng-report,,,on order,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"CNOOC, CMES, NYK JV",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Hudong-Zhonghua Shipbuilding,https://www.igu.org/igu-reports/2025-world-lng-report,China,https://www.shipyards.gr/shipyards/new-buildings-shipyards/newbuilding-farest-pacific-ocean/newbuilding-far-east-china-sea/china-south/hudong-zhonghua-shipbuilding-group-coltd,31.271988,121.575478,"7HCG+R4 Pudong, Shanghai, China",exact,"https://www.google.com/maps/place/Hudong-Zhonghua+Shipbuilding/@31.2720706,121.5727207,753m/data=!3m2!1e3!4b1!4m6!3m5!1s0x35b2742eceeb203d:0x37fddc7176d2cc24!8m2!3d31.2720706!4d121.5752956!16s%2Fg%2F1td0qx6d?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2026,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,210000000,USD,
1093,9434266,https://www.igu.org/igu-reports/2025-world-lng-report,Valencia Knutsen,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,173400,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,DFDE,https://www.igu.org/igu-reports/2025-world-lng-report,2010,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1102,9864667,https://www.igu.org/igu-reports/2025-world-lng-report,Vivit Americas LNG,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,170520,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2020,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1107,9981374,https://www.igu.org/igu-reports/2025-world-lng-report,Wadi Al Syl,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/11/2025,https://www.vesselfinder.com/vessels/details/9981374,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2025,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
1111,9962433,https://www.igu.org/igu-reports/2025-world-lng-report,Woodside Barrumbara,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/11/2025,https://www.vesselfinder.com/vessels/details/9962433,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,ME-GI,https://www.igu.org/igu-reports/2025-world-lng-report,2025,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
