op,key,column,value
set,0c8568c9-304b-4164-8942-70eedb196ff9,Name [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,0c8568c9-304b-4164-8942-70eedb196ff9,Price [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,0c8568c9-304b-4164-8942-70eedb196ff9,Shipbuilder [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,0c8568c9-304b-4164-8942-70eedb196ff9,Status [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,Contract date [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,Delivery year [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,IMO number [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,Name [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,Price [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,50c9c3f3-330e-473e-9e02-137d3e4f0c87,Status [ref],"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
set,c5de3061-cfcf-46e6-81c2-34f5405b59a2,Delivery year [ref],"https://www.shipvault.com/ships/373876, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373876"
set,c5de3061-cfcf-46e6-81c2-34f5405b59a2,IMO number [ref],"https://www.shipvault.com/ships/373876, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373876"
set,c5de3061-cfcf-46e6-81c2-34f5405b59a2,Name [ref],"https://www.shipvault.com/ships/373876, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373876"
set,c5de3061-cfcf-46e6-81c2-34f5405b59a2,Price [ref],"https://www.shipvault.com/ships/373876, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373876"
set,c5de3061-cfcf-46e6-81c2-34f5405b59a2,Status [ref],"https://www.shipvault.com/ships/373876, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373876"
